year;city_code;product_type;product;destinated_area
1/01/04;72b65b337fc5302a;temporary;Beans;700
1/01/04;cead2cbd1f8f0b86;temporary;Soy;700
1/01/04;80e8ffb027590a74;permanent;Cocoa;700
1/01/04;fae378a53734da72;temporary;Corn;710
1/01/04;960b4f2c94a2fb2c;permanent;Others;710
1/01/04;3a5d0e5eb1691b38;permanent;Others;721
1/01/04;a454a6655aaaaaed;permanent;Others;729
1/01/04;de1994d393ef525a;permanent;Others;740
1/01/04;d6f1f98b1745e004;permanent;Others;744
1/01/04;df2cd1cbe849ebd0;temporary;Cassava;750
1/01/04;6a7b8c3ab2bc6c38;temporary;Beans;750
1/01/04;f3c2cc112eb0e6fe;temporary;Cassava;750
1/01/04;60982e0f7928740a;temporary;Cassava;750
1/01/04;41e0f8ccfe523e0d;permanent;Others;757
1/01/04;41e0f8ccfe523e0d;temporary;Cassava;764
1/01/04;47564ef7b8c69829;temporary;Corn;768
1/01/04;eac302b92f87d9ca;permanent;Cocoa;795
1/01/04;960b4f2c94a2fb2c;temporary;Cassava;800
1/01/04;8ef25b4985bc557a;temporary;Cassava;800
1/01/04;9d8776ac0a78d908;temporary;Cassava;800
1/01/04;70a4c62beba3c168;temporary;Rice;800
1/01/04;ae345f007f327b22;temporary;Beans;800
1/01/04;18e37d24ff8517ef;temporary;Cassava;800
1/01/04;18fb5197aa553b9c;temporary;Cassava;800
1/01/04;fae378a53734da72;permanent;Others;802
1/01/04;72b65b337fc5302a;permanent;Others;805
1/01/04;abcadd700f8948e3;temporary;Beans;810
1/01/04;be4424aa54f8d2ae;temporary;Corn;820
1/01/04;2631530645ac2ec8;permanent;Others;839
1/01/04;ba23b66825fc1c91;temporary;Rice;850
1/01/04;03e477d4ede00e89;temporary;Beans;850
1/01/04;1bd7145ed1da044a;temporary;Corn;850
1/01/04;fae378a53734da72;temporary;Cassava;850
1/01/04;c129d0cd5f1afd51;permanent;Others;861
1/01/04;f39d21744916469c;temporary;Corn;885
1/01/04;0dcbfaab30eb40c1;permanent;Others;888
1/01/04;8910840651ee3971;temporary;Corn;900
1/01/04;4b530007d167bd54;temporary;Corn;900
1/01/04;0dcbfaab30eb40c1;temporary;Corn;900
1/01/04;ba23b66825fc1c91;temporary;Corn;900
1/01/04;40abcc3eff7bcf73;temporary;Rice;900
1/01/04;5214b514b5b440be;temporary;Beans;900
1/01/04;abcadd700f8948e3;temporary;Cassava;900
1/01/04;07bba1a59af78f2d;permanent;Others;920
1/01/04;878bd5338ba55697;temporary;Corn;940
1/01/04;50a2afbdc678a65f;permanent;Cocoa;960
1/01/04;11645a57d3a1d507;temporary;Beans;980
1/01/04;505ceb6546aa8435;permanent;Others;982
1/01/04;eac302b92f87d9ca;permanent;Others;992
1/01/04;68f01d67ad163f32;permanent;Others;995
1/01/04;5214b514b5b440be;permanent;Others;995
1/01/04;40abcc3eff7bcf73;permanent;Others;998
1/01/04;5e1e131ec84f4c87;temporary;Cassava;1000
1/01/04;5e7093a1cd2a8779;temporary;Rice;1000
1/01/04;7b95e27ce402e6e5;temporary;Cassava;1000
1/01/04;617532f74ef8ed73;temporary;Cassava;1000
1/01/04;3cf541a13002d37b;temporary;Rice;1000
1/01/04;3cf541a13002d37b;temporary;Corn;1000
1/01/04;03e477d4ede00e89;temporary;Cassava;1000
1/01/04;1bd7145ed1da044a;temporary;Beans;1000
1/01/04;b73e63cd3a2904c9;temporary;Rice;1010
1/01/04;746cc42bfb8f6b62;temporary;Corn;1020
1/01/04;782568ced6ad8838;temporary;Rice;1038
1/01/04;b0e4b4b27117562a;temporary;Rice;1075
1/01/04;8910840651ee3971;permanent;Cocoa;1076
1/01/04;746cc42bfb8f6b62;temporary;Cassava;1100
1/01/04;d6ffd6d7dfe22d57;temporary;Beans;1100
1/01/04;07ed828db19fe8ca;temporary;Cassava;1100
1/01/04;86d92d4b0a058014;permanent;Others;1100
1/01/04;c129d0cd5f1afd51;permanent;Cocoa;1105
1/01/04;8ef25b4985bc557a;permanent;Others;1125
1/01/04;b0e4b4b27117562a;permanent;Others;1137
1/01/04;cead2cbd1f8f0b86;permanent;Others;1144
1/01/04;80e8ffb027590a74;temporary;Corn;1150
1/01/04;5e7093a1cd2a8779;permanent;Others;1160
1/01/04;1d8a692643f9a15a;permanent;Others;1178
1/01/04;b0e4b4b27117562a;temporary;Corn;1196
1/01/04;68f01d67ad163f32;temporary;Rice;1200
1/01/04;11645a57d3a1d507;temporary;Corn;1200
1/01/04;8ca7766621b0ffe9;temporary;Soy;1200
1/01/04;5e7093a1cd2a8779;temporary;Corn;1200
1/01/04;7926ffd2861f8dbc;temporary;Cassava;1200
1/01/04;b0e4b4b27117562a;permanent;Cocoa;1200
1/01/04;505ceb6546aa8435;permanent;Palm oil;1200
1/01/04;72b65b337fc5302a;temporary;Corn;1210
1/01/04;07ed828db19fe8ca;temporary;Corn;1240
1/01/04;fda49275fbf5caf6;temporary;Corn;1240
1/01/04;783dbed4df67af9f;temporary;Corn;1250
1/01/04;1096f26c5a236d0b;temporary;Rice;1260
1/01/04;18e37d24ff8517ef;temporary;Rice;1275
1/01/04;164c8953d3af2bbe;permanent;Cocoa;1293
1/01/04;86d92d4b0a058014;temporary;Beans;1300
1/01/04;a4d1e1ff1bc3b830;temporary;Cassava;1300
1/01/04;5b3728d86ce29fd2;temporary;Cassava;1300
1/01/04;2ad055c7757d499d;temporary;Corn;1300
1/01/04;8ca7766621b0ffe9;temporary;Cassava;1300
1/01/04;70a4c62beba3c168;temporary;Corn;1300
1/01/04;72b65b337fc5302a;temporary;Cassava;1300
1/01/04;fae378a53734da72;temporary;Rice;1300
1/01/04;746cc42bfb8f6b62;temporary;Rice;1310
1/01/04;5b6072f8f6d37acc;temporary;Corn;1338
1/01/04;ad622472210b0b57;temporary;Beans;1350
1/01/04;ba4547c678a9a2e6;permanent;Others;1360
1/01/04;2ad055c7757d499d;permanent;Others;1368
1/01/04;11645a57d3a1d507;permanent;Others;1394
1/01/04;1096f26c5a236d0b;temporary;Corn;1400
1/01/04;ad622472210b0b57;temporary;Corn;1400
1/01/04;0ea136556d12fc16;temporary;Cassava;1440
1/01/04;47564ef7b8c69829;permanent;Others;1447
1/01/04;d6f1f98b1745e004;temporary;Beans;1460
1/01/04;be4424aa54f8d2ae;temporary;Rice;1480
1/01/04;480b0f80325080af;permanent;Others;1485
1/01/04;7e56bd83460aabc7;permanent;Others;1496
1/01/04;074590cfc1c41ebf;temporary;Beans;1500
1/01/04;a4d1e1ff1bc3b830;temporary;Beans;1500
1/01/04;902f3a9003f7e637;temporary;Cassava;1500
1/01/04;66fdcb391ed58d3d;temporary;Cassava;1500
1/01/04;5214b514b5b440be;temporary;Cassava;1500
1/01/04;878bd5338ba55697;temporary;Cassava;1500
1/01/04;11b6622567f98f3b;temporary;Corn;1500
1/01/04;77c880feff17c521;temporary;Cassava;1500
1/01/04;3fdbc27a4bed0deb;temporary;Cassava;1500
1/01/04;d0f5f5b9fcecb0d8;temporary;Cassava;1500
1/01/04;205ccde9be499e17;temporary;Corn;1500
1/01/04;11645a57d3a1d507;permanent;Palm oil;1500
1/01/04;205ccde9be499e17;temporary;Cassava;1515
1/01/04;df2cd1cbe849ebd0;permanent;Others;1540
1/01/04;eac302b92f87d9ca;temporary;Beans;1600
1/01/04;480b0f80325080af;temporary;Beans;1600
1/01/04;44d800c11a5f3bfa;temporary;Cassava;1600
1/01/04;2a6b10e6e68be90e;temporary;Beans;1600
1/01/04;b0e4b4b27117562a;temporary;Cassava;1600
1/01/04;18fb5197aa553b9c;temporary;Rice;1620
1/01/04;80e8ffb027590a74;temporary;Beans;1620
1/01/04;841ef18dcb3dbc3e;permanent;Others;1650
1/01/04;588162e9cdf5d66d;permanent;Others;1677
1/01/04;4b530007d167bd54;temporary;Rice;1700
1/01/04;7b95e27ce402e6e5;temporary;Rice;1700
1/01/04;f8e70145d73bd728;temporary;Cassava;1700
1/01/04;d6ffd6d7dfe22d57;temporary;Cassava;1700
1/01/04;783dbed4df67af9f;permanent;Cocoa;1737
1/01/04;10973d6049af898b;temporary;Corn;1800
1/01/04;70a4c62beba3c168;temporary;Cassava;1800
1/01/04;f1fd357c5adaa8dc;temporary;Rice;1800
1/01/04;50a2afbdc678a65f;permanent;Others;1800
1/01/04;8e0eb10270d768f8;permanent;Others;1807
1/01/04;74d75dde6dc4a5ec;temporary;Corn;1810
1/01/04;2a6b10e6e68be90e;permanent;Others;1810
1/01/04;8ef25b4985bc557a;temporary;Corn;1860
1/01/04;1bd7145ed1da044a;permanent;Others;1862
1/01/04;cb23149538de1c42;temporary;Corn;1900
1/01/04;ec84c1e86735dc9b;temporary;Corn;1900
1/01/04;b4829f1e221d9778;temporary;Cassava;1900
1/01/04;40abcc3eff7bcf73;temporary;Beans;1910
1/01/04;782568ced6ad8838;temporary;Corn;1950
1/01/04;074590cfc1c41ebf;temporary;Cassava;2000
1/01/04;1d8a692643f9a15a;temporary;Cassava;2000
1/01/04;11645a57d3a1d507;temporary;Cassava;2000
1/01/04;7f076b180f941ec8;temporary;Cassava;2000
1/01/04;588162e9cdf5d66d;temporary;Soy;2000
1/01/04;de1994d393ef525a;temporary;Rice;2000
1/01/04;2a6b10e6e68be90e;temporary;Cassava;2000
1/01/04;ba4547c678a9a2e6;temporary;Cassava;2000
1/01/04;80e8ffb027590a74;temporary;Cassava;2000
1/01/04;a4d1e1ff1bc3b830;permanent;Palm oil;2000
1/01/04;11b6622567f98f3b;temporary;Cassava;2020
1/01/04;878bd5338ba55697;temporary;Rice;2050
1/01/04;351bc0cbcce79ec9;permanent;Others;2082
1/01/04;64a227aa24370b17;temporary;Corn;2090
1/01/04;b73e63cd3a2904c9;temporary;Corn;2120
1/01/04;205ccde9be499e17;permanent;Cocoa;2155
1/01/04;ba23b66825fc1c91;temporary;Cassava;2200
1/01/04;480b0f80325080af;temporary;Cassava;2250
1/01/04;f4612b8b5a8223b5;temporary;Corn;2250
1/01/04;ae345f007f327b22;permanent;Cocoa;2296
1/01/04;77c880feff17c521;temporary;Rice;2300
1/01/04;51db62cb09adc2e8;temporary;Cassava;2300
1/01/04;2631530645ac2ec8;temporary;Corn;2300
1/01/04;7f076b180f941ec8;temporary;Others;2310
1/01/04;71975b563db10671;temporary;Rice;2338
1/01/04;be8a37473dc63db0;temporary;Rice;2340
1/01/04;77c880feff17c521;temporary;Corn;2400
1/01/04;783dbed4df67af9f;permanent;Others;2439
1/01/04;ae345f007f327b22;permanent;Others;2462
1/01/04;2ad055c7757d499d;temporary;Cassava;2500
1/01/04;764cd56389d50070;temporary;Corn;2500
1/01/04;ae345f007f327b22;temporary;Cassava;2500
1/01/04;18e37d24ff8517ef;temporary;Corn;2500
1/01/04;6471ede39ca61b39;temporary;Rice;2500
1/01/04;df2cd1cbe849ebd0;permanent;Palm oil;2500
1/01/04;3fdbc27a4bed0deb;permanent;Cocoa;2580
1/01/04;d6f1f98b1745e004;temporary;Corn;2600
1/01/04;841ef18dcb3dbc3e;permanent;Palm oil;2600
1/01/04;80e8ffb027590a74;permanent;Others;2644
1/01/04;10973d6049af898b;temporary;Cassava;2700
1/01/04;3fdbc27a4bed0deb;permanent;Others;2775
1/01/04;5e7093a1cd2a8779;temporary;Cassava;2800
1/01/04;764cd56389d50070;temporary;Rice;2800
1/01/04;fda49275fbf5caf6;temporary;Cassava;2800
1/01/04;47564ef7b8c69829;permanent;Cocoa;2859
1/01/04;783dbed4df67af9f;temporary;Rice;2880
1/01/04;bce36d2f8aa39d8b;permanent;Others;2889
1/01/04;074590cfc1c41ebf;permanent;Cocoa;2940
1/01/04;3a5d0e5eb1691b38;temporary;Cassava;3000
1/01/04;cead2cbd1f8f0b86;temporary;Cassava;3000
1/01/04;8a4ab531676691da;temporary;Cassava;3000
1/01/04;be8a37473dc63db0;temporary;Corn;3040
1/01/04;857b720c7c979ae1;permanent;Palm oil;3100
1/01/04;80e8ffb027590a74;temporary;Rice;3180
1/01/04;841ef18dcb3dbc3e;temporary;Cassava;3200
1/01/04;437130e27b6165ec;temporary;Cassava;3200
1/01/04;2631530645ac2ec8;temporary;Cassava;3200
1/01/04;8e0eb10270d768f8;temporary;Soy;3259
1/01/04;8910840651ee3971;permanent;Others;3266
1/01/04;074590cfc1c41ebf;permanent;Others;3272
1/01/04;0ea136556d12fc16;permanent;Others;3290
1/01/04;bce36d2f8aa39d8b;temporary;Corn;3300
1/01/04;4c4428f2e4550a5a;temporary;Cassava;3330
1/01/04;5e7093a1cd2a8779;temporary;Beans;3392
1/01/04;eac302b92f87d9ca;temporary;Corn;3500
1/01/04;ec84c1e86735dc9b;temporary;Cassava;3500
1/01/04;807c5037e6993f2c;temporary;Rice;3500
1/01/04;cead2cbd1f8f0b86;temporary;Beans;3720
1/01/04;40abcc3eff7bcf73;temporary;Corn;3730
1/01/04;8a4ab531676691da;temporary;Soy;3775
1/01/04;2a6b10e6e68be90e;temporary;Corn;3880
1/01/04;0ea136556d12fc16;temporary;Rice;3955
1/01/04;588162e9cdf5d66d;temporary;Cassava;4000
1/01/04;351bc0cbcce79ec9;temporary;Corn;4000
1/01/04;7e56bd83460aabc7;temporary;Cassava;4000
1/01/04;f4612b8b5a8223b5;temporary;Rice;4000
1/01/04;51db62cb09adc2e8;temporary;Rice;4000
1/01/04;a454a6655aaaaaed;temporary;Cassava;4000
1/01/04;6f911ef231b0efa7;temporary;Cassava;4000
1/01/04;205ccde9be499e17;permanent;Others;4046
1/01/04;6cce2bf873870afc;permanent;Others;4090
1/01/04;8e0eb10270d768f8;temporary;Cassava;4100
1/01/04;0dcbfaab30eb40c1;temporary;Beans;4150
1/01/04;8ef25b4985bc557a;temporary;Rice;4180
1/01/04;eac302b92f87d9ca;temporary;Rice;4200
1/01/04;50a2afbdc678a65f;temporary;Cassava;4200
1/01/04;4c4428f2e4550a5a;temporary;Beans;4300
1/01/04;ae345f007f327b22;temporary;Corn;4320
1/01/04;5214b514b5b440be;temporary;Rice;4500
1/01/04;51db62cb09adc2e8;temporary;Corn;4700
1/01/04;ad622472210b0b57;temporary;Cassava;4700
1/01/04;6471ede39ca61b39;temporary;Cassava;4750
1/01/04;8910840651ee3971;temporary;Rice;4752
1/01/04;86d92d4b0a058014;temporary;Corn;4800
1/01/04;8ca7766621b0ffe9;temporary;Corn;4800
1/01/04;50a2afbdc678a65f;temporary;Rice;4800
1/01/04;2a6b10e6e68be90e;temporary;Rice;4830
1/01/04;0ea136556d12fc16;temporary;Corn;4902
1/01/04;fda49275fbf5caf6;temporary;Rice;4920
1/01/04;10973d6049af898b;temporary;Soy;5000
1/01/04;ec84c1e86735dc9b;temporary;Beans;5000
1/01/04;8ca7766621b0ffe9;temporary;Rice;5000
1/01/04;ae345f007f327b22;temporary;Rice;5040
1/01/04;7926ffd2861f8dbc;temporary;Rice;5083
1/01/04;480b0f80325080af;temporary;Corn;5100
1/01/04;351bc0cbcce79ec9;temporary;Cassava;5250
1/01/04;5214b514b5b440be;temporary;Corn;5412
1/01/04;7f076b180f941ec8;temporary;Rice;5488
1/01/04;0dcbfaab30eb40c1;temporary;Cassava;5500
1/01/04;5e1e131ec84f4c87;temporary;Beans;5600
1/01/04;7e56bd83460aabc7;temporary;Beans;5600
1/01/04;1d8a692643f9a15a;permanent;Cocoa;5610
1/01/04;be8a37473dc63db0;permanent;Cocoa;5620
1/01/04;588162e9cdf5d66d;temporary;Rice;5750
1/01/04;7e56bd83460aabc7;temporary;Rice;5850
1/01/04;074590cfc1c41ebf;temporary;Rice;5955
1/01/04;480b0f80325080af;temporary;Rice;5970
1/01/04;8a4ab531676691da;temporary;Others;6000
1/01/04;eac302b92f87d9ca;temporary;Cassava;6000
1/01/04;de1994d393ef525a;temporary;Corn;6000
1/01/04;a454a6655aaaaaed;temporary;Corn;6000
1/01/04;6f911ef231b0efa7;temporary;Soy;6000
1/01/04;6f911ef231b0efa7;temporary;Rice;6300
1/01/04;be8a37473dc63db0;permanent;Others;6460
1/01/04;074590cfc1c41ebf;temporary;Corn;6700
1/01/04;6cce2bf873870afc;permanent;Palm oil;6700
1/01/04;351bc0cbcce79ec9;temporary;Rice;7000
1/01/04;d6f1f98b1745e004;temporary;Rice;7260
1/01/04;07bba1a59af78f2d;temporary;Cassava;7500
1/01/04;70a4c62beba3c168;permanent;Palm oil;7678
1/01/04;8ca7766621b0ffe9;temporary;Others;8000
1/01/04;3fdbc27a4bed0deb;temporary;Corn;8000
1/01/04;6471ede39ca61b39;temporary;Corn;8000
1/01/04;50a2afbdc678a65f;temporary;Corn;8320
1/01/04;70a4c62beba3c168;permanent;Others;8494
1/01/04;7f076b180f941ec8;temporary;Corn;8500
1/01/04;6f911ef231b0efa7;temporary;Corn;8600
1/01/04;588162e9cdf5d66d;temporary;Corn;8650
1/01/04;86d92d4b0a058014;temporary;Cassava;9000
1/01/04;d6f1f98b1745e004;temporary;Cassava;9000
1/01/04;71975b563db10671;temporary;Corn;9465
1/01/04;1bd7145ed1da044a;temporary;Cassava;9600
1/01/04;3fdbc27a4bed0deb;temporary;Rice;10030
1/01/04;bce36d2f8aa39d8b;temporary;Rice;10560
1/01/04;ec84c1e86735dc9b;permanent;Others;10585
1/01/04;cdc89121a4b9478b;temporary;Corn;11000
1/01/04;1bd7145ed1da044a;temporary;Soy;11000
1/01/04;8a4ab531676691da;temporary;Corn;11553
1/01/04;74d75dde6dc4a5ec;temporary;Cassava;12000
1/01/04;cdc89121a4b9478b;temporary;Rice;12000
1/01/04;8e0eb10270d768f8;temporary;Rice;12585
1/01/04;8a4ab531676691da;temporary;Rice;12961
1/01/04;10973d6049af898b;temporary;Rice;13300
1/01/04;878bd5338ba55697;permanent;Cocoa;13637
1/01/04;7926ffd2861f8dbc;temporary;Corn;13728
1/01/04;8e0eb10270d768f8;temporary;Corn;13757
1/01/04;878bd5338ba55697;permanent;Others;14825
1/01/04;a51be58f39d1d625;temporary;Cassava;15000
1/01/04;b73e63cd3a2904c9;temporary;Cassava;15000
1/01/04;40abcc3eff7bcf73;temporary;Cassava;16000
1/01/04;be4424aa54f8d2ae;permanent;Palm oil;17074
1/01/04;6cce2bf873870afc;temporary;Cassava;32000
1/01/04;7e56bd83460aabc7;temporary;Corn;36000
1/01/04;1bd7145ed1da044a;temporary;Rice;59000
1/01/04;8ca7766621b0ffe9;pasture;Livestock;19506018
1/01/04;3cf541a13002d37b;pasture;Livestock;100005258
1/01/04;fda49275fbf5caf6;pasture;Livestock;108912704
1/01/04;bce36d2f8aa39d8b;pasture;Livestock;114752065
1/01/04;205ccde9be499e17;pasture;Livestock;185822573
1/01/04;07bba1a59af78f2d;pasture;Livestock;240090596
1/01/04;2ad055c7757d499d;pasture;Livestock;252825947
1/01/04;857b720c7c979ae1;pasture;Livestock;456537012
1/01/04;d0f5f5b9fcecb0d8;pasture;Livestock;508978613
1/01/04;07ed828db19fe8ca;pasture;Livestock;977304514
1/01/04;86d92d4b0a058014;pasture;Livestock;1006958787
1/01/04;0ea136556d12fc16;pasture;Livestock;1012250018
1/01/04;f3c2cc112eb0e6fe;pasture;Livestock;1037289548
1/01/04;b73e63cd3a2904c9;pasture;Livestock;1046345523
1/01/04;c129d0cd5f1afd51;pasture;Livestock;1063929208
1/01/04;ab984377b2dc0284;pasture;Livestock;1067850544
1/01/04;4de42e351006a2ae;pasture;Livestock;1074730018
1/01/04;09791645137aa877;pasture;Livestock;1082024173
1/01/04;20589298110cd872;pasture;Livestock;1092777208
1/01/04;a245de687a867003;pasture;Livestock;1100212089
1/01/04;60982e0f7928740a;pasture;Livestock;1113897918
1/01/04;a1b03f0e4d79b4fe;pasture;Livestock;1135923921
1/01/04;df19203419d2ea64;pasture;Livestock;1149123282
1/01/04;9bc907eeb9e3fc52;pasture;Livestock;1165278196
1/01/04;437130e27b6165ec;pasture;Livestock;1178793947
1/01/04;764cd56389d50070;pasture;Livestock;1191431709
1/01/04;351174f21316c2f0;pasture;Livestock;1233591733
1/01/04;8910840651ee3971;pasture;Livestock;1264800263
1/01/04;c45d8ddba643c0d7;pasture;Livestock;1325893216
1/01/04;74d75dde6dc4a5ec;pasture;Livestock;1333766659
1/01/04;6471ede39ca61b39;pasture;Livestock;1336770888
1/01/04;be4424aa54f8d2ae;pasture;Livestock;1349272125
1/01/04;878bd5338ba55697;pasture;Livestock;1349852044
1/01/04;4b530007d167bd54;pasture;Livestock;1376707007
1/01/04;1bd7145ed1da044a;pasture;Livestock;1441731621
1/01/04;c0019c9a4b4819f2;pasture;Livestock;1464963102
1/01/04;20e241460ce4140d;pasture;Livestock;1507518527
1/01/04;cb23149538de1c42;pasture;Livestock;1522625122
1/01/04;855f882ce507aba5;pasture;Livestock;1529113608
1/01/04;93656feaf53efbef;pasture;Livestock;1541728186
1/01/04;ad622472210b0b57;pasture;Livestock;1555957274
1/01/04;71975b563db10671;pasture;Livestock;1642702215
1/01/04;b0e4b4b27117562a;pasture;Livestock;1688401507
1/01/04;56aa50429893f5ca;pasture;Livestock;1699452254
1/01/04;960b4f2c94a2fb2c;pasture;Livestock;1777979166
1/01/04;40abcc3eff7bcf73;pasture;Livestock;1813828676
1/01/04;70a4c62beba3c168;pasture;Livestock;1821398948
1/01/04;be8a37473dc63db0;pasture;Livestock;1823681093
1/01/04;ec84c1e86735dc9b;pasture;Livestock;1827357871
1/01/04;f8e70145d73bd728;pasture;Livestock;1897710274
1/01/04;8ef25b4985bc557a;pasture;Livestock;1920929742
1/01/04;841ef18dcb3dbc3e;pasture;Livestock;1938144351
1/01/04;b4bb04d2a6472ea0;pasture;Livestock;1946322557
1/01/04;41e0f8ccfe523e0d;pasture;Livestock;1968727291
1/01/04;b4829f1e221d9778;pasture;Livestock;1968899423
1/01/04;f39d21744916469c;pasture;Livestock;1988860938
1/01/04;a7187a1b5b870cf4;pasture;Livestock;2010421214
1/01/04;47564ef7b8c69829;pasture;Livestock;2014963486
1/01/04;eac302b92f87d9ca;pasture;Livestock;2019265486
1/01/04;8a4ab531676691da;pasture;Livestock;2064074484
1/01/04;164c8953d3af2bbe;pasture;Livestock;2064900913
1/01/04;588162e9cdf5d66d;pasture;Livestock;2099113129
1/01/04;8683715784c40f0f;pasture;Livestock;2248805115
1/01/04;3a5d0e5eb1691b38;pasture;Livestock;2330418739
1/01/04;50a2afbdc678a65f;pasture;Livestock;2390163183
1/01/04;6a7b8c3ab2bc6c38;pasture;Livestock;2480752637
1/01/04;de1994d393ef525a;pasture;Livestock;2507824135
1/01/04;7e56bd83460aabc7;pasture;Livestock;2540552606
1/01/04;807c5037e6993f2c;pasture;Livestock;2575439734
1/01/04;ae345f007f327b22;pasture;Livestock;2594476309
1/01/04;4c4428f2e4550a5a;pasture;Livestock;2595043836
1/01/04;1d8a692643f9a15a;pasture;Livestock;2610855792
1/01/04;44d800c11a5f3bfa;pasture;Livestock;2667079646
1/01/04;d6f1f98b1745e004;pasture;Livestock;2727771243
1/01/04;7926ffd2861f8dbc;pasture;Livestock;2742658985
1/01/04;11b6622567f98f3b;pasture;Livestock;2775285616
1/01/04;7b95e27ce402e6e5;pasture;Livestock;2790873663
1/01/04;351bc0cbcce79ec9;pasture;Livestock;2807459935
1/01/04;505ceb6546aa8435;pasture;Livestock;2850233867
1/01/04;ba4547c678a9a2e6;pasture;Livestock;2921717085
1/01/04;9d8776ac0a78d908;pasture;Livestock;2946377379
1/01/04;07ce2e79e19977e9;pasture;Livestock;2957964988
1/01/04;cead2cbd1f8f0b86;pasture;Livestock;3017575607
1/01/04;a454a6655aaaaaed;pasture;Livestock;3043443222
1/01/04;782568ced6ad8838;pasture;Livestock;3053181542
1/01/04;fa005e1ffef6032a;pasture;Livestock;3079610379
1/01/04;03e477d4ede00e89;pasture;Livestock;3139158763
1/01/04;7f076b180f941ec8;pasture;Livestock;3226133862
1/01/04;64a227aa24370b17;pasture;Livestock;3249411511
1/01/04;c118b149223ba711;pasture;Livestock;3396270496
1/01/04;77c880feff17c521;pasture;Livestock;3523506386
1/01/04;5e1e131ec84f4c87;pasture;Livestock;3588801764
1/01/04;773cbe24d8fc9fea;pasture;Livestock;3620876171
1/01/04;3fdbc27a4bed0deb;pasture;Livestock;3708035669
1/01/04;66fdcb391ed58d3d;pasture;Livestock;3723768453
1/01/04;a4d1e1ff1bc3b830;pasture;Livestock;3727444293
1/01/04;51db62cb09adc2e8;pasture;Livestock;3738122117
1/01/04;5b6072f8f6d37acc;pasture;Livestock;3970741964
1/01/04;074590cfc1c41ebf;pasture;Livestock;4071964635
1/01/04;9ce50fa197613de1;pasture;Livestock;4123130299
1/01/04;9bd4f108a319de42;pasture;Livestock;4279678412
1/01/04;746cc42bfb8f6b62;pasture;Livestock;4389139948
1/01/04;f1fd357c5adaa8dc;pasture;Livestock;4478479795
1/01/04;fae378a53734da72;pasture;Livestock;4624195585
1/01/04;ba23b66825fc1c91;pasture;Livestock;4630616978
1/01/04;df2cd1cbe849ebd0;pasture;Livestock;4664544151
1/01/04;cdc89121a4b9478b;pasture;Livestock;4937997397
1/01/04;cf96db4cc35ea025;pasture;Livestock;5004609445
1/01/04;80e8ffb027590a74;pasture;Livestock;5081848554
1/01/04;3a8618990d23351f;pasture;Livestock;5194072953
1/01/04;5b3728d86ce29fd2;pasture;Livestock;5195637619
1/01/04;0307883b5d063703;pasture;Livestock;5208068994
1/01/04;480b0f80325080af;pasture;Livestock;5264118241
1/01/04;a51be58f39d1d625;pasture;Livestock;5275852066
1/01/04;6f911ef231b0efa7;pasture;Livestock;5313912126
1/01/04;8e0eb10270d768f8;pasture;Livestock;5487376053
1/01/04;d42d0e216f57b2ae;pasture;Livestock;5655760535
1/01/04;114487007645c940;pasture;Livestock;5794326784
1/01/04;11645a57d3a1d507;pasture;Livestock;5830752309
1/01/04;10973d6049af898b;pasture;Livestock;5846937146
1/01/04;f67358b81451a8d1;pasture;Livestock;5863162924
1/01/04;72b65b337fc5302a;pasture;Livestock;5879808141
1/01/04;13804a196311e1ba;pasture;Livestock;6041594741
1/01/04;5214b514b5b440be;pasture;Livestock;6234189489
1/01/04;f4612b8b5a8223b5;pasture;Livestock;6514752642
1/01/04;051e9cc7d7636816;pasture;Livestock;6635114196
1/01/04;85adcb13676b6172;pasture;Livestock;6643184775
1/01/04;abcadd700f8948e3;pasture;Livestock;6808390074
1/01/04;18fb5197aa553b9c;pasture;Livestock;6831562507
1/01/04;0dcbfaab30eb40c1;pasture;Livestock;7009291246
1/01/04;062ce4c17e84291e;pasture;Livestock;7041692318
1/01/04;68f01d67ad163f32;pasture;Livestock;7629724256
1/01/04;2631530645ac2ec8;pasture;Livestock;7654115489
1/01/04;d6ffd6d7dfe22d57;pasture;Livestock;8194272916
1/01/04;1096f26c5a236d0b;pasture;Livestock;8484289817
1/01/04;902f3a9003f7e637;pasture;Livestock;8529487284
1/01/04;18e37d24ff8517ef;pasture;Livestock;8566773058
1/01/04;617532f74ef8ed73;pasture;Livestock;8840669442
1/01/04;e635f6b0f8a98808;pasture;Livestock;8847218464
1/01/04;6cce2bf873870afc;pasture;Livestock;9098463425
1/01/04;5e7093a1cd2a8779;pasture;Livestock;9194977212
1/01/04;2a6b10e6e68be90e;pasture;Livestock;9577298534
1/01/04;a18af8fbae254d86;pasture;Livestock;9702765376
1/01/04;783dbed4df67af9f;pasture;Livestock;9963331207
1/01/04;960b4f2c94a2fb2c;temporary;Soy;
1/01/04;960b4f2c94a2fb2c;temporary;Sorghum;
1/01/04;746cc42bfb8f6b62;temporary;Beans;
1/01/04;746cc42bfb8f6b62;temporary;Sorghum;
1/01/04;6cce2bf873870afc;temporary;Soy;
1/01/04;6cce2bf873870afc;temporary;Sorghum;
1/01/04;4de42e351006a2ae;temporary;Rice;
1/01/04;4de42e351006a2ae;temporary;Beans;
